id,md_datetime_utc_start_hour,md_network_series_tok,md_network_tok,md_datetime_utc_start,score
2007-12-25_0700_US_KNBC_Channel_4_News_at_11PM_main,2007122507,KNBC Channel 4 News at 11PM,KNBC,1198566001000,11.063826
2007-12-25_0200_US_KNBC_Channel_4_News_main,2007122502,KNBC Channel 4 News,KNBC,1198548002000,11.063826
2007-12-25_0100_US_KNBC_Channel_4_News_main,2007122501,KNBC Channel 4 News,KNBC,1198544402000,11.063826
2007-12-22_0700_US_KCBS_CBS_2_News_at_11PM_main,2007122207,KCBS CBS 2 News at 11PM,KCBS,1198306802000,19.163107
2007-12-22_0700_US_KABC_Eyewitness_News_11PM_main,2007122207,KABC Eyewitness News 11PM,KABC,1198306802000,11.063826
2007-12-22_0700_US_KNBC_Channel_4_News_at_11PM_main,2007122207,KNBC Channel 4 News at 11PM,KNBC,1198306801000,22.127651
2007-12-22_0600_US_KTTV-FOX_Ten_OClock_News_main,2007122206,KTTV-FOX Ten OClock News,KTTV-FOX,1198303202000,15.646612
2007-12-22_0600_US_KTLA_Prime_News_at_10PM_main,2007122206,KTLA Prime News at 10PM,KTLA,1198303201000,11.063826
2007-12-22_0200_US_KNBC_Channel_4_News_main,2007122202,KNBC Channel 4 News,KNBC,1198288802000,11.063826
2007-12-21_0200_US_KNBC_Channel_4_News_main,2007122102,KNBC Channel 4 News,KNBC,1198202402000,11.063826
2007-12-20_0200_US_KNBC_Channel_4_News_main,2007122002,KNBC Channel 4 News,KNBC,1198116001000,11.063826
2007-12-19_0700_US_KABC_Eyewitness_News_11PM_main,2007121907,KABC Eyewitness News 11PM,KABC,1198047601000,15.646612
2007-12-19_0700_US_KCBS_CBS_2_News_at_11PM_main,2007121907,KCBS CBS 2 News at 11PM,KCBS,1198047601000,15.646612
2007-12-19_0700_US_KNBC_Channel_4_News_at_11PM_main,2007121907,KNBC Channel 4 News at 11PM,KNBC,1198047601000,11.063826
2007-12-19_0600_US_KTTV-FOX_Ten_OClock_News_main,2007121906,KTTV-FOX Ten OClock News,KTTV-FOX,1198044002000,15.646612
2007-12-19_0600_US_KTLA_Prime_News_at_10PM_main,2007121906,KTLA Prime News at 10PM,KTLA,1198044002000,11.063826
2007-12-19_0200_US_KNBC_Channel_4_News_main,2007121902,KNBC Channel 4 News,KNBC,1198029602000,11.063826
2007-12-19_0100_US_KNBC_Channel_4_News_main,2007121901,KNBC Channel 4 News,KNBC,1198026001000,11.063826
2007-12-18_0100_US_KNBC_Channel_4_News_main,2007121801,KNBC Channel 4 News,KNBC,1197939601000,11.063826
2007-12-17_0700_US_KABC_Eyewitness_News_11PM_main,2007121707,KABC Eyewitness News 11PM,KABC,1197874802000,22.127651
2007-12-17_0700_US_KCBS_CBS_2_News_at_11PM_main,2007121707,KCBS CBS 2 News at 11PM,KCBS,1197874801000,11.063826
2007-12-17_0200_US_KABC_Eyewitness_News_6PM_main,2007121702,KABC Eyewitness News 6PM,KABC,1197856802000,15.646612
2007-12-17_0200_US_KCBS_CBS_2_News_at_6_main,2007121702,KCBS CBS 2 News at 6,KCBS,1197856801000,11.063826
2007-12-17_0030_US_KABC_Eyewitness_News_430PM_main,2007121700,KABC Eyewitness News 430PM,KABC,1197851401000,11.063826
2007-12-16_0200_US_KABC_Eyewitness_News_6PM_main,2007121602,KABC Eyewitness News 6PM,KABC,1197770401000,15.646612
2007-12-16_0200_US_KCBS_CBS_2_News_at_6_main,2007121602,KCBS CBS 2 News at 6,KCBS,1197770401000,11.063826
2007-12-16_0100_US_KNBC_Channel_4_News_main,2007121601,KNBC Channel 4 News,KNBC,1197766801000,11.063826
2007-12-15_0700_US_KNBC_Channel_4_News_at_11PM_main,2007121507,KNBC Channel 4 News at 11PM,KNBC,1197702001000,29.272131
2007-12-15_0700_US_KCBS_CBS_2_News_at_11PM_main,2007121507,KCBS CBS 2 News at 11PM,KCBS,1197702001000,15.646612
2007-12-15_0600_US_KTLA_Prime_News_at_10PM_main,2007121506,KTLA Prime News at 10PM,KTLA,1197698402000,15.646612
2007-12-15_0600_US_KTTV-FOX_Ten_OClock_News_main,2007121506,KTTV-FOX Ten OClock News,KTTV-FOX,1197698401000,15.646612
2007-12-15_0200_US_KCBS_CBS_2_News_at_6_main,2007121502,KCBS CBS 2 News at 6,KCBS,1197684001000,11.063826
2007-12-15_0100_US_KNBC_Channel_4_News_main,2007121501,KNBC Channel 4 News,KNBC,1197680402000,11.063826
2007-12-15_0100_US_KCBS_CBS_2_News_at_5_main,2007121501,KCBS CBS 2 News at 5,KCBS,1197680401000,11.063826
2007-12-14_0735_US_KCBS_Late_Show_with_Dave_Letterman_main,2007121407,KCBS Late Show with Dave Letterman,KCBS,1197617701000,11.063826
2007-12-14_0700_US_KNBC_Channel_4_News_at_11PM_main,2007121407,KNBC Channel 4 News at 11PM,KNBC,1197615601000,11.063826
2007-12-14_0200_US_KCBS_CBS_2_News_at_6_main,2007121402,KCBS CBS 2 News at 6,KCBS,1197597602000,11.063826
2007-12-14_0100_US_KABC_Eyewitness_News_5PM_main,2007121401,KABC Eyewitness News 5PM,KABC,1197594002000,11.063826
2007-12-14_0100_US_KCBS_CBS_2_News_at_5_main,2007121401,KCBS CBS 2 News at 5,KCBS,1197594001000,11.063826
2007-12-13_0700_US_KABC_Eyewitness_News_11PM_main,2007121307,KABC Eyewitness News 11PM,KABC,1197529201000,15.646612
2007-12-13_0700_US_KNBC_Channel_4_News_at_11PM_main,2007121307,KNBC Channel 4 News at 11PM,KNBC,1197529201000,15.646612
2007-12-13_0700_US_KCBS_CBS_2_News_at_11PM_main,2007121307,KCBS CBS 2 News at 11PM,KCBS,1197529201000,11.063826
2007-12-13_0600_US_KTTV-FOX_Ten_OClock_News_main,2007121306,KTTV-FOX Ten OClock News,KTTV-FOX,1197525602000,24.739466
2007-12-13_0600_US_KTLA_Prime_News_at_10PM_main,2007121306,KTLA Prime News at 10PM,KTLA,1197525601000,19.163107
2007-12-13_0200_US_KNBC_Channel_4_News_main,2007121302,KNBC Channel 4 News,KNBC,1197511201000,15.646612
2007-12-12_0700_US_KCBS_CBS_2_News_at_11PM_main,2007121207,KCBS CBS 2 News at 11PM,KCBS,1197442801000,22.127651
2007-12-12_0700_US_KABC_Eyewitness_News_11PM_main,2007121207,KABC Eyewitness News 11PM,KABC,1197442801000,19.163107
2007-12-12_0600_US_KTTV-FOX_Ten_OClock_News_main,2007121206,KTTV-FOX Ten OClock News,KTTV-FOX,1197439201000,29.272131
2007-12-12_0200_US_KNBC_Channel_4_News_main,2007121202,KNBC Channel 4 News,KNBC,1197424802000,22.127651
2007-12-12_0100_US_KNBC_Channel_4_News_main,2007121201,KNBC Channel 4 News,KNBC,1197421202000,11.063826
2007-12-11_0600_US_KTLA_Prime_News_at_10PM_main,2007121106,KTLA Prime News at 10PM,KTLA,1197352801000,11.063826
2007-12-11_0200_US_KNBC_Channel_4_News_main,2007121102,KNBC Channel 4 News,KNBC,1197338402000,11.063826
2007-12-10_0700_US_KABC_Eyewitness_News_11PM_main,2007121007,KABC Eyewitness News 11PM,KABC,1197270002000,15.646612
2007-12-10_0700_US_KNBC_Channel_4_News_at_11PM_main,2007121007,KNBC Channel 4 News at 11PM,KNBC,1197270001000,19.163107
2007-12-10_0200_US_KCBS_CBS_2_News_at_6_main,2007121002,KCBS CBS 2 News at 6,KCBS,1197252002000,11.063826
2007-12-10_0200_US_KABC_Eyewitness_News_6PM_main,2007121002,KABC Eyewitness News 6PM,KABC,1197252001000,15.646612
2007-12-10_0030_US_KABC_Eyewitness_News_430PM_main,2007121000,KABC Eyewitness News 430PM,KABC,1197246602000,15.646612
2007-12-08_0700_US_KCBS_CBS_2_News_at_11PM_main,2007120807,KCBS CBS 2 News at 11PM,KCBS,1197097202000,22.127651
2007-12-08_0700_US_KABC_Eyewitness_News_11PM_main,2007120807,KABC Eyewitness News 11PM,KABC,1197097201000,22.127651
2007-12-08_0700_US_KNBC_Channel_4_News_at_11PM_main,2007120807,KNBC Channel 4 News at 11PM,KNBC,1197097201000,22.127651
2007-12-08_0600_US_KTTV-FOX_Ten_OClock_News_main,2007120806,KTTV-FOX Ten OClock News,KTTV-FOX,1197093602000,15.646612
2007-12-08_0600_US_KTLA_Prime_News_at_10PM_main,2007120806,KTLA Prime News at 10PM,KTLA,1197093601000,11.063826
2007-12-08_0200_US_KNBC_Channel_4_News_main,2007120802,KNBC Channel 4 News,KNBC,1197079202000,11.063826
2007-12-06_0730_US_KCET_Charlie_Rose_main,2007120607,KCET Charlie Rose,KCET,1196926201000,11.063826
2007-12-06_0700_US_KABC_Eyewitness_News_11PM_main,2007120607,KABC Eyewitness News 11PM,KABC,1196924401000,15.646612
2007-12-06_0700_US_KCBS_CBS_2_News_at_11PM_main,2007120607,KCBS CBS 2 News at 11PM,KCBS,1196924401000,11.063826
2007-12-06_0600_US_KTTV-FOX_Ten_OClock_News_main,2007120606,KTTV-FOX Ten OClock News,KTTV-FOX,1196920802000,15.646612
2007-12-06_0200_US_KNBC_Channel_4_News_main,2007120602,KNBC Channel 4 News,KNBC,1196906401000,11.063826
2007-12-06_0100_US_KNBC_Channel_4_News_main,2007120601,KNBC Channel 4 News,KNBC,1196902801000,15.646612
2007-12-05_0700_US_KCBS_CBS_2_News_at_11PM_main,2007120507,KCBS CBS 2 News at 11PM,KCBS,1196838002000,22.127651
2007-12-05_0700_US_KNBC_Channel_4_News_at_11PM_main,2007120507,KNBC Channel 4 News at 11PM,KNBC,1196838001000,19.163107
2007-12-05_0700_US_KABC_Eyewitness_News_11PM_main,2007120507,KABC Eyewitness News 11PM,KABC,1196838001000,11.063826
2007-12-05_0600_US_KTTV-FOX_Ten_OClock_News_main,2007120506,KTTV-FOX Ten OClock News,KTTV-FOX,1196834402000,19.163107
2007-12-05_0200_US_KNBC_Channel_4_News_main,2007120502,KNBC Channel 4 News,KNBC,1196820001000,11.063826
2007-12-05_0100_US_KNBC_Channel_4_News_main,2007120501,KNBC Channel 4 News,KNBC,1196816402000,15.646612
2007-12-04_0700_US_KNBC_Channel_4_News_at_11PM_main,2007120407,KNBC Channel 4 News at 11PM,KNBC,1196751601000,11.063826
2007-12-04_0600_US_KTTV-FOX_Ten_OClock_News_main,2007120406,KTTV-FOX Ten OClock News,KTTV-FOX,1196748002000,11.063826
2007-12-04_0200_US_KNBC_Channel_4_News_main,2007120402,KNBC Channel 4 News,KNBC,1196733602000,11.063826
2007-12-03_0700_US_KABC_Eyewitness_News_11PM_main,2007120307,KABC Eyewitness News 11PM,KABC,1196665201000,15.646612
2007-12-03_0530_US_KNBC_KNBC_News_Extra_main,2007120305,KNBC KNBC News Extra,KNBC,1196659801000,11.063826
2007-12-01_0700_US_KNBC_Channel_4_News_at_11PM_main,2007120107,KNBC Channel 4 News at 11PM,KNBC,1196492401000,27.100729
2007-12-01_0700_US_KABC_Eyewitness_News_11PM_main,2007120107,KABC Eyewitness News 11PM,KABC,1196492401000,15.646612
2007-12-01_0600_US_KTTV-FOX_Ten_OClock_News_main,2007120106,KTTV-FOX Ten OClock News,KTTV-FOX,1196488802000,15.646612
2007-12-01_0600_US_KTLA_Prime_News_at_10PM_main,2007120106,KTLA Prime News at 10PM,KTLA,1196488801000,33.191475
2007-12-01_0200_US_KNBC_Channel_4_News_main,2007120102,KNBC Channel 4 News,KNBC,1196474402000,11.063826
2007-11-27_0700_US_KABC_Eyewitness_News_11PM_main,2007112707,KABC Eyewitness News 11PM,KABC,1196146802000,22.127651
2007-11-27_0700_US_KCBS_CBS_2_News_at_11PM_main,2007112707,KCBS CBS 2 News at 11PM,KCBS,1196146802000,19.163107
2007-11-27_0700_US_KNBC_Channel_4_News_at_11PM_main,2007112707,KNBC Channel 4 News at 11PM,KNBC,1196146801000,19.163107
2007-11-27_0600_US_KTTV-FOX_Ten_OClock_News_main,2007112706,KTTV-FOX Ten OClock News,KTTV-FOX,1196143201000,19.163107
2007-11-27_0100_US_KNBC_Channel_4_News_main,2007112701,KNBC Channel 4 News,KNBC,1196125202000,11.063826
2007-11-24_0700_US_KNBC_Channel_4_News_at_11PM_main,2007112407,KNBC Channel 4 News at 11PM,KNBC,1195887601000,19.163107
2007-11-24_0700_US_KCBS_CBS_2_News_at_11PM_main,2007112407,KCBS CBS 2 News at 11PM,KCBS,1195887601000,11.063826
2007-11-24_0200_US_KABC_Eyewitness_News_6PM_main,2007112402,KABC Eyewitness News 6PM,KABC,1195869601000,11.063826
2007-11-23_0837_US_KNBC_Late_Night_with_Conan_OBrien_main,2007112308,KNBC Late Night with Conan OBrien,KNBC,1195807022000,11.063826
2007-11-23_0200_US_KNBC_Channel_4_News_main,2007112302,KNBC Channel 4 News,KNBC,1195783202000,11.063826
2007-11-22_0700_US_KNBC_Channel_4_News_at_11PM_main,2007112207,KNBC Channel 4 News at 11PM,KNBC,1195714801000,15.646612
2007-11-22_0700_US_KCBS_CBS_2_News_at_11PM_main,2007112207,KCBS CBS 2 News at 11PM,KCBS,1195714801000,11.063826
2007-11-22_0600_US_KTLA_Prime_News_at_10PM_main,2007112206,KTLA Prime News at 10PM,KTLA,1195711202000,22.127651
2007-11-22_0600_US_KTTV-FOX_Ten_OClock_News_main,2007112206,KTTV-FOX Ten OClock News,KTTV-FOX,1195711202000,15.646612
2007-11-22_0100_US_KNBC_Channel_4_News_main,2007112201,KNBC Channel 4 News,KNBC,1195693202000,11.063826
2007-11-20_0700_US_KABC_Eyewitness_News_11PM_main,2007112007,KABC Eyewitness News 11PM,KABC,1195542001000,11.063826
2007-11-20_0600_US_KTTV-FOX_Ten_OClock_News_main,2007112006,KTTV-FOX Ten OClock News,KTTV-FOX,1195538402000,19.163107
2007-11-20_0200_US_KABC_Eyewitness_News_6PM_main,2007112002,KABC Eyewitness News 6PM,KABC,1195524002000,11.063826
2007-11-20_0100_US_KNBC_Channel_4_News_main,2007112001,KNBC Channel 4 News,KNBC,1195520402000,11.063826
2007-11-18_0100_US_KNBC_Channel_4_News_main,2007111801,KNBC Channel 4 News,KNBC,1195347602000,11.063826
2007-11-17_0700_US_KCBS_CBS_2_News_at_11PM_main,2007111707,KCBS CBS 2 News at 11PM,KCBS,1195282802000,15.646612
2007-11-17_0700_US_KABC_Eyewitness_News_11PM_main,2007111707,KABC Eyewitness News 11PM,KABC,1195282802000,11.063826
2007-11-17_0700_US_KNBC_Channel_4_News_at_11PM_main,2007111707,KNBC Channel 4 News at 11PM,KNBC,1195282801000,22.127651
2007-11-17_0600_US_KTTV-FOX_Ten_OClock_News_main,2007111706,KTTV-FOX Ten OClock News,KTTV-FOX,1195279202000,15.646612
2007-11-17_0600_US_KTLA_Prime_News_at_10PM_main,2007111706,KTLA Prime News at 10PM,KTLA,1195279201000,11.063826
2007-11-17_0200_US_KNBC_Channel_4_News_main,2007111702,KNBC Channel 4 News,KNBC,1195264802000,11.063826
2007-11-17_0100_US_KNBC_Channel_4_News_main,2007111701,KNBC Channel 4 News,KNBC,1195261202000,11.063826
2007-11-16_0000_US_FOX-News_Report_with_Shepard_Smith_main,2007111600,FOX-News Report with Shepard Smith,FOX-News,1195171201000,11.063826
2007-11-15_0700_US_KCBS_CBS_2_News_at_11PM_main,2007111507,KCBS CBS 2 News at 11PM,KCBS,1195110002000,11.063826
2007-11-15_0700_US_KNBC_Channel_4_News_at_11PM_main,2007111507,KNBC Channel 4 News at 11PM,KNBC,1195110001000,15.646612
2007-11-15_0700_US_KABC_Eyewitness_News_11PM_main,2007111507,KABC Eyewitness News 11PM,KABC,1195110001000,11.063826
2007-11-15_0600_US_KTLA_Prime_News_at_10PM_main,2007111506,KTLA Prime News at 10PM,KTLA,1195106402000,15.646612
2007-11-15_0600_US_KTTV-FOX_Ten_OClock_News_main,2007111506,KTTV-FOX Ten OClock News,KTTV-FOX,1195106401000,15.646612
2007-11-15_0200_US_KABC_Eyewitness_News_6PM_main,2007111502,KABC Eyewitness News 6PM,KABC,1195092001000,11.063826
2007-11-15_0200_US_KNBC_Channel_4_News_main,2007111502,KNBC Channel 4 News,KNBC,1195092001000,11.063826
2007-11-15_0100_US_KABC_Eyewitness_News_5PM_main,2007111501,KABC Eyewitness News 5PM,KABC,1195088401000,11.063826
2007-11-15_0100_US_KNBC_Channel_4_News_main,2007111501,KNBC Channel 4 News,KNBC,1195088401000,11.063826
2007-11-14_0200_US_KNBC_Channel_4_News_main,2007111402,KNBC Channel 4 News,KNBC,1195005601000,11.063826
2007-11-14_0100_US_KNBC_Channel_4_News_main,2007111401,KNBC Channel 4 News,KNBC,1195002002000,15.646612
2007-11-13_0200_US_KNBC_Channel_4_News_main,2007111302,KNBC Channel 4 News,KNBC,1194919201000,11.063826
2007-11-13_0100_US_KABC_Eyewitness_News_5PM_main,2007111301,KABC Eyewitness News 5PM,KABC,1194915601000,15.646612
2007-11-12_0700_US_KABC_Eyewitness_News_11PM_main,2007111207,KABC Eyewitness News 11PM,KABC,1194850801000,27.100729
2007-11-12_0030_US_KABC_Eyewitness_News_430PM_main,2007111200,KABC Eyewitness News 430PM,KABC,1194827401000,15.646612
2007-11-10_0700_US_KNBC_Channel_4_News_at_11PM_main,2007111007,KNBC Channel 4 News at 11PM,KNBC,1194678002000,22.127651
2007-11-10_0700_US_KABC_Eyewitness_News_11PM_main,2007111007,KABC Eyewitness News 11PM,KABC,1194678002000,19.163107
2007-11-10_0700_US_KCBS_CBS_2_News_at_11PM_main,2007111007,KCBS CBS 2 News at 11PM,KCBS,1194678002000,11.063826
2007-11-10_0600_US_KTTV-FOX_Ten_OClock_News_main,2007111006,KTTV-FOX Ten OClock News,KTTV-FOX,1194674402000,11.063826
2007-11-10_0600_US_KTLA_Prime_News_at_10PM_main,2007111006,KTLA Prime News at 10PM,KTLA,1194674401000,15.646612
2007-11-10_0200_US_KNBC_Channel_4_News_main,2007111002,KNBC Channel 4 News,KNBC,1194660002000,11.063826
2007-11-10_0100_US_KNBC_Channel_4_News_main,2007111001,KNBC Channel 4 News,KNBC,1194656402000,15.646612
2007-11-09_0700_US_KNBC_Channel_4_News_at_11PM_main,2007110907,KNBC Channel 4 News at 11PM,KNBC,1194591601000,11.063826
2007-11-09_0100_US_KNBC_Channel_4_News_main,2007110901,KNBC Channel 4 News,KNBC,1194570001000,15.646612
2007-11-08_0700_US_KNBC_Channel_4_News_at_11PM_main,2007110807,KNBC Channel 4 News at 11PM,KNBC,1194505201000,22.127651
2007-11-08_0700_US_KCBS_CBS_2_News_at_11PM_main,2007110807,KCBS CBS 2 News at 11PM,KCBS,1194505201000,15.646612
2007-11-08_0700_US_KABC_Eyewitness_News_11PM_main,2007110807,KABC Eyewitness News 11PM,KABC,1194505201000,11.063826
2007-11-08_0600_US_KTTV-FOX_Ten_OClock_News_main,2007110806,KTTV-FOX Ten OClock News,KTTV-FOX,1194501602000,22.127651
2007-11-08_0600_US_KTLA_Prime_News_at_10PM_main,2007110806,KTLA Prime News at 10PM,KTLA,1194501601000,29.272131
2007-11-08_0200_US_KNBC_Channel_4_News_main,2007110802,KNBC Channel 4 News,KNBC,1194487201000,19.163107
2007-11-08_0100_US_KNBC_Channel_4_News_main,2007110801,KNBC Channel 4 News,KNBC,1194483602000,15.646612
2007-11-07_0837_US_KCBS_Late_Late_Show_with_Craig_Ferguson_main,2007110708,KCBS Late Late Show with Craig Ferguson,KCBS,1194424622000,11.063826
2007-11-07_0700_US_KCBS_CBS_2_News_at_11PM_main,2007110707,KCBS CBS 2 News at 11PM,KCBS,1194418802000,19.163107
2007-11-07_0700_US_KNBC_Channel_4_News_at_11PM_main,2007110707,KNBC Channel 4 News at 11PM,KNBC,1194418801000,19.163107
2007-11-07_0700_US_KABC_Eyewitness_News_11PM_main,2007110707,KABC Eyewitness News 11PM,KABC,1194418801000,11.063826
2007-11-07_0600_US_KTTV-FOX_Ten_OClock_News_main,2007110706,KTTV-FOX Ten OClock News,KTTV-FOX,1194415202000,15.646612
2007-11-06_0600_US_KTLA_Prime_News_at_10PM_main,2007110606,KTLA Prime News at 10PM,KTLA,1194328802000,11.063826
2007-11-06_0400_US_KCAL_KCAL_9_News_at_8PM_main,2007110604,KCAL KCAL 9 News at 8PM,KCAL,1194321602000,11.063826
2007-11-06_0200_US_KABC_Eyewitness_News_6PM_main,2007110602,KABC Eyewitness News 6PM,KABC,1194314402000,11.063826
2007-11-06_0100_US_CNN_CNN_Live_Event_Special_main,2007110601,CNN CNN Live Event,CNN,1194310801000,11.063826
2007-11-05_0700_US_KABC_Eyewitness_News_11PM_main,2007110507,KABC Eyewitness News 11PM,KABC,1194246001000,15.646612
2007-11-05_0700_US_KNBC_Channel_4_News_at_11PM_main,2007110507,KNBC Channel 4 News at 11PM,KNBC,1194246001000,15.646612
2007-11-05_0200_US_KCBS_CBS_2_News_at_6_main,2007110502,KCBS CBS 2 News at 6,KCBS,1194228002000,11.063826
2007-11-05_0200_US_KABC_Eyewitness_News_6PM_main,2007110502,KABC Eyewitness News 6PM,KABC,1194228001000,19.163107
2007-11-05_0030_US_KABC_Eyewitness_News_430PM_main,2007110500,KABC Eyewitness News 430PM,KABC,1194222601000,11.063826
2007-11-03_0600_US_KABC_Eyewitness_News_11PM_main,2007110306,KABC Eyewitness News 11PM,KABC,1194069602000,22.127651
2007-11-03_0600_US_KCBS_CBS_2_News_at_11PM_main,2007110306,KCBS CBS 2 News at 11PM,KCBS,1194069601000,19.163107
2007-11-03_0600_US_KNBC_Channel_4_News_at_11PM_main,2007110306,KNBC Channel 4 News at 11PM,KNBC,1194069601000,15.646612
2007-11-03_0500_US_KTLA_Prime_News_at_10PM_main,2007110305,KTLA Prime News at 10PM,KTLA,1194066002000,24.739466
2007-11-03_0500_US_KTTV-FOX_Ten_OClock_News_main,2007110305,KTTV-FOX Ten OClock News,KTTV-FOX,1194066001000,15.646612
2007-11-03_0100_US_KABC_Eyewitness_News_6PM_main,2007110301,KABC Eyewitness News 6PM,KABC,1194051602000,24.739466
2007-11-03_0100_US_KNBC_Channel_4_News_main,2007110301,KNBC Channel 4 News,KNBC,1194051601000,19.163107
2007-11-03_0000_US_KABC_Eyewitness_News_5PM_main,2007110300,KABC Eyewitness News 5PM,KABC,1194048001000,29.272131
2007-11-03_0000_US_KNBC_Channel_4_News_main,2007110300,KNBC Channel 4 News,KNBC,1194048001000,19.163107
2007-10-31_0000_US_KNBC_Channel_4_News_main,2007103100,KNBC Channel 4 News,KNBC,1193788802000,11.063826
2007-10-30_0737_US_KNBC_Late_Night_with_Conan_OBrien_main,2007103007,KNBC Late Night with Conan OBrien,KNBC,1193729821000,11.063826
2007-10-30_0500_US_KTLA_Prime_News_at_10PM_main,2007103005,KTLA Prime News at 10PM,KTLA,1193720401000,11.063826
2007-10-30_0100_US_KNBC_Channel_4_News_main,2007103001,KNBC Channel 4 News,KNBC,1193706002000,11.063826
2007-10-27_0600_US_KCBS_CBS_2_News_at_11PM_main,2007102706,KCBS CBS 2 News at 11PM,KCBS,1193464801000,15.646612
2007-10-27_0600_US_KNBC_Channel_4_News_at_11PM_main,2007102706,KNBC Channel 4 News at 11PM,KNBC,1193464801000,15.646612
2007-10-27_0300_US_KCAL_KCAL_9_News_at_8PM_main,2007102703,KCAL KCAL 9 News at 8PM,KCAL,1193454001000,11.063826
2007-10-25_0600_US_KNBC_Channel_4_News_at_11PM_main,2007102506,KNBC Channel 4 News at 11PM,KNBC,1193292001000,11.063826
2007-10-20_0100_US_KNBC_Channel_4_News_main,2007102001,KNBC Channel 4 News,KNBC,1192842002000,11.063826
2007-10-20_0000_US_KNBC_Channel_4_News_main,2007102000,KNBC Channel 4 News,KNBC,1192838401000,11.063826
2007-10-19_0600_US_KABC_Eyewitness_News_11PM_main,2007101906,KABC Eyewitness News 11PM,KABC,1192773602000,19.163107
2007-10-19_0600_US_KNBC_Channel_4_News_at_11PM_main,2007101906,KNBC Channel 4 News at 11PM,KNBC,1192773601000,11.063826
2007-10-19_0100_US_KABC_Eyewitness_News_6PM_main,2007101901,KABC Eyewitness News 6PM,KABC,1192755601000,15.646612
2007-10-19_0000_US_KABC_Eyewitness_News_5PM_main,2007101900,KABC Eyewitness News 5PM,KABC,1192752001000,15.646612
2007-10-15_0600_US_KNBC_Channel_4_News_at_11PM_main,2007101506,KNBC Channel 4 News at 11PM,KNBC,1192428001000,11.063826
2007-10-11_0600_US_KNBC_Channel_4_News_at_11PM_main,2007101106,KNBC Channel 4 News at 11PM,KNBC,1192082401000,15.646612
2007-10-11_0500_US_KTLA_Prime_News_at_10PM_main,2007101105,KTLA Prime News at 10PM,KTLA,1192078802000,11.063826
2007-10-11_0500_US_KTTV-FOX_Ten_OClock_News_main,2007101105,KTTV-FOX Ten OClock News,KTTV-FOX,1192078801000,15.646612
2007-10-11_0100_US_KABC_Eyewitness_News_6PM_main,2007101101,KABC Eyewitness News 6PM,KABC,1192064401000,15.646612
2007-10-10_0600_US_KNBC_Channel_4_News_at_11PM_main,2007101006,KNBC Channel 4 News at 11PM,KNBC,1191996002000,11.063826
2007-10-10_0500_US_KTLA_Prime_News_at_10PM_main,2007101005,KTLA Prime News at 10PM,KTLA,1191992401000,11.063826
2007-10-10_0500_US_KTTV-FOX_Ten_OClock_News_main,2007101005,KTTV-FOX Ten OClock News,KTTV-FOX,1191992401000,11.063826
2007-10-09_0500_US_KTLA_Prime_News_at_10PM_main,2007100905,KTLA Prime News at 10PM,KTLA,1191906001000,11.063826
2007-10-08_0600_US_KABC_Eyewitness_News_11PM_main,2007100806,KABC Eyewitness News 11PM,KABC,1191823202000,11.063826
2007-10-06_0500_US_KTLA_Prime_News_at_10PM_main,2007100605,KTLA Prime News at 10PM,KTLA,1191646802000,15.646612
